id	userId	title	text
94925085	4893355	' You just hit me with a dead frog . '	Classic Bateman FROG FIGHT !
34209832	4893355	Criterion ?	Is there a Criterion release planned ? I love this film . . I think it's better than the remake , but my dollar DVD has pretty crappy quality .
94848064	4893355	Re : WORST EVER !	I like it
94305023	4893355	Re : Suicide in the KITCHEN ?	I don't know . . When you come to the decision that you want to kill yourself , I doubt that it really matters where you do it . Maybe she was just stumbling around before she died , and that's where she ended up . It wasn't her first suicide attempt . And she was heard saying that she didn't want to live .
52758328	4893355	song during trailer ?	Does anyone know the song played during the trailer ? I really want to know . thanks . .
95071340	4893355	Re : Bruce Campbell	Yeah , Robert Z'dar . And he's not wearing any facial prosthetics . That's his natural face . He's famous ( sorta ) for that face .
78518887	4893355	Screen-cap Request	Could someone get me a good screen capture of the baby in this movie ? My friend actually played the baby in the move , and I never saw the film .
51436749	4893355	Re : Greatest Movie EVER	I love this movie , just because it so hilariously bad and cheesy .
91517398	4893355	Re : Question about her voice over work on Twilight Zone and Dukes of Haz	I was wondering about that Twilight Zone episode too . It was really weird and noticeable . Why did they do that ?
83833543	4893355	I just want to say . .	I don't see the point in arguing with all the people on the forum who don't enjoy this movie , I just want to state my own view . . This is my favorite movie of all time . That is all .
50290820	4893355	Re : Forry's Past . . .	Forry was anally raped by the rockies .
93227740	4893355	Re : What I'd like to see . . . . . .	Are you crazy ? The animation is beautiful . Why would you want to redo it ? It looks better than anything they do today .
158755092	4893355	Looking for an Episode Guide .	Anyone know where I can find a complete listing of the episodes , with episode title and number ?
110034250	4893355	Re : Other cartoons similiar to Flight of the Dragon	Maybe " Vuk " AKA " Vuk : the Little Fox " ?
16811348	4893355	Re : Sega Game Gear	Yes there was a Surf Ninjas game for Game Gear . . I never played it myself , but I remember seeing the game in Toys R Us when I first got my Game Gear . . You can see some screenshots of it at http www vgmuseum com gg2 htm
166562567	4893355	Re : Son of Joe Besser ? ?	Joe Besser wasn't Curly from the Three Stooges . That was Jerome " Curly " Howard . Joe Besser was a much later stooge simply known as " Joe " , one of the most unpopular ones .
22551327	4893355	Re : TV show spinoff	My Two Dads ?
123977612	19565055	Re : Anybody wanna see channii naked ?	Who the f^ck is channii ? i don't remember character named channii in this movie As far back as i can remember i always wanted to be a gangster
114446525	19565055	Second best gangster movie after goodfellas	I might say that because it's true . Godfather is a great movie too . but i cant include it as a gangster movie . Godfather is a great ordinary drama movie because it dont have enough violent scene to be called as a gangster movie . see , Gangster movie is a movie that can bring us to an intens situation that we can feel a bit scary for that is the kind of feeling we got if we live around these gangster , because we could get whack anytime you know . and i dont have that feeling watching Godfather instead of watching donnie brasco and goodfellas . another gangster movie in my opinion : Casino , Scarface , The departed , etc As far back as i can remember i always wanted to be a gangster
116985395	19565055	is this actor the same Meat loaf who sing ' i would do anything for love ?	Is this Actor Meat Loaf is the same person with Meat Loaf the singer who sing " i would do anything for love " ? As far back as i can remember i always wanted to be a gangster
114180572	19565055	Re : If you can convert Pee into drinkable water	Actually , Pee doesnt have to be converted to become a drinkable water . you can go straight to drink Pee water for it has some mineral that body need . in some alternative medication way it was suggested that a patient drink their own pee . i'm talking about the first pee in the morning that has the most horrible smell than the next pee for the rest of the day . for the first morning pee has the most mineral in it . I'm not joking and you can gie a try it sometime . believe me , if you do it every day , you can be as healthy as a horse . As far back as i can remember i always wanted to be a gangster
114179257	19565055	poor Kevin	I feel sorry for Kevin Costner . he made this piece of art movie with everything he had . and it wasn't easy to make this movie i beleieve . from what i read from many sources . the budget were blowing out of prediction . And the crew were spend their most of time in cold water all the time on the movie production . and the way i saw , this is a great two thumbs up movie . I even dare to compare this movie with dances with wolves . But this movie turn out to be failed in the market , and many " not so smart " movie critic put a large of nonsense review about how bad this movie is . And i thing this is why the movie gain such a low benefit in the box office . because people just like myself got a pause to watch this movie for they thingking that this movie was as bad as those film critic said it was . but once they try to watch this , they probably had the same opinion with me " howcome a movie as great as this beeing called as the worst movie in hollywood " . maybe those film critic freak just dont like kevin that they put him in a such missery . As far back as i can remember i always wanted to be a gangster
123416627	19565055	is this the sequel from TCM 1974 ?	As far back as i can remember i always wanted to be a gangster
92958453	12759255	Re : Cheap imitation of ' Day after tommorow ' ?	i guess tht makes it practically the same movie as independance day then yeah ?
68107289	12759255	Re : Has anyone here ever been served in public ? ? ? Please Help	In case you didnt realise ur line about death bein a tragedy etc was quoted from a murderous dictator who performed geniside on thousands of his own people . ( Joseph stalin ! ) If you agree your clearly disturbed .
81724953	12759255	' Its not clever its painfully simple ! '	I watched this movie 4 the 1st time the other day and i gotta agree that its not very good . Anybody that says that it has any basis in reallity is slightly out of touch with it themselves and the plot is weak . 1 ) the lightning strike thing . . . What was that ! ? 2 ) women dont enjoy being raped , not now , not then not ever ( this is a warped fantasy ) 3 ) the plague thing was a joke ( makes good cinema though i can forgive ) 4 ) near the end she obviously berayed them and they just forgave her and their all buddy buddy wtf ? 5 ) at the beginning they destroyed the city gates without seige by running at them ? 6 ) why did the nun have a mounted gun pointed into the streets anyway and why hide behind a cutain ? What happened to that thoroughly unnecessary sub plot anyway ? 7 ) cannon shots dont explode they make tiny little holes 8 ) look at the time difference between the room being completely on fire and him escaping from the window , sorry but hed be dead dead dead . . . . Dead ! And who cares his chracter couldnt be more 2-dimentionally selfish and evil . its not clever its painfully simple ! 9 , 10 , 11 i could go on but i rate it 6 / 10 for cheap kicks and 2 / 10 for basis in reallity . . . because there are no aliens . ( sorry havent read all the posts so forgive me if im just sayin the same stuff over ) .
114035779	12759255	Re : Pompous ass	As i have no doubt that i am about to discover first hand , arguing , or indeed , debating with morons such as Bush can be quite frustrating and while generally this is ok because those around you get who's actually right . On occasions such as this when the voters dont get it either ( because many are as stupid as him ) it becomes incredibly frustrating . yeah imagine if Gore had become president , that would have been terrible , your country might have lost all of its international credability ha ha ha . In short , it is easy to come aross as " Pompous " to the monumentally stupid because they think your looking down on them . . . which you do . . . because their stupid .
93712620	12759255	Re : omfg THIS MOVIE SUCKED * spoilers *	Blade 2 is the best blade by far , the 1st one was mediocre and the last was a cartoon . Die hard two , while i agree that it was below par for the series as was lethal weapon 2 , they are still very good films in their own rites . ( Which this film is not ) . I could continue to give examples and pick each of your points to pieces but i cant arsed .
68106457	12759255	Re : No , No - You Got Served	Then show it , your just a racist and you disgrace yourself . Its poeple like you that make undermine efforts combat racism . You may be proud of your race but your still part of the problem , not the solution . . . . ( Now back to the point ) . . . The film sucked !
68111143	12759255	Re : When will there be a good African-American movie ?	I would like to critisise this topic for the following reasons : a ) It missing the point that comedy , sport and music are all parts of african american culture . ( As good a thing to make a film out of as anything ) b ) Black people ( or african americans ) star in films as business men and bankers etc all the time but Gangs and vionlence ( ghetto life ) are common in largely black areas . Im not being racist ( Its called reality ) , black people are always reminding us of this fact . What you are suggesting is having an " african american film " presumably staring all black american people acting as if they're white . Can you think of anywhere in america that is like this . Its like making a sex and the city spin off based in somalia staring all japanease people . In closing : if your going to make a film about african americans , make it about african americans . Another good topic idea might be " why is it always sandy in egytion films " or " why dont they speak english in asian cinema . Q : When will there be a good African-American movie ? A : There have been loads !
92153964	12759255	Re : BAD FILM ! ! !	how confused we all must be , but i mean , with all that eveidence he / she has presented its hard to argue . This film . . . sucks . . . i guess .
90939673	12759255	Re : omfg THIS MOVIE SUCKED * spoilers *	firstly . . . i agree but would say that i thought that the pairing peoples fates thing was good , one of the only good points in fact . It opened the door for complex issues surrounding mercy killings but none of this was done . ( I also agree with many of the other critisisms ) . The story in particualar was . . . not good and i dont know if its just me but maybe domethings lost in translation but its so corney .
92155139	12759255	Had they ever played poker ?	I like this film but there's no evidence of a poker player in the mix . Its another one of these , " the best player always holds the strongest hand " films and twice the players mention tipping the dealer with there chips . ( the players and chips are satelited to the final table and its winner take all . The chips dont actually represent money ) . I dont like to nit-pick but this sort of thing does impact on the story and reduce my enjoyment of it .
70781239	12759255	Re : When will there be a good African-American movie ?	this is what i mean , that they are out there , but id imagine that all of these relatives dont live in an area without white poeple do they ? its mixed , this thread says " african american film " suggesting mostly black people right ?
68108650	12759255	Re : bottom 100 ?	to be fair i only read the first two lines or so of this post cause i felt that the bull * * * * was only ever going to deepen from then on but I think that i may have gotten the " jist " . ( that every single prson that is ever likely to review this film on this website was never going to like it because its not aimed at them ) In fact this film flopped ! So i guess that the demographic is very small indeed . i guess its restricted to those that dont own DVD players or cant reach cinemas . Plz reply if you can think of another reason i'd be quite interested to hear it . ( oh by the way , I made my own film the other day about a burger that takes over the world , it didnt do very well but thats cause my target demographic was 130yr old aztecs who's name begins and ends with with ' q ' and contains numbers . )
771742	2211255	Re : Good and bad points	Good points : Nothing . Bad points : Everything .
82530279	6589255	Re : GRSSK	It's GRSSK , idiot , learn Greek . The " E " like symbol is Sigma . " Wii Would Like to Play with you . "
63274100	6589255	Re : Wii will conqouer	" If you take a look at Nintendo's stock since June , you will notice a 40 % increase . Nintendo has established themseves as a dominant system here in America even before the systems release . I was sceptical at first , but now seeing how much control you really have , and how unique everything is I'd say its fair to say that they will not be struggeling at all this round . " They're taking the win in Japan too , the sells of the Wii is higher than the PS3 and the Xbox360 in Japan . The Wii RULES ! ! ! ! ( My sig . ) " Wii Would Like to Play with you . "
63273474	6589255	Re : Samus Vs Mega man	As much as I love Mega man X , I like Samus more . . . " Wii Would Like to Play with you . "
23894473	6589255	Re : Alec Baldwin is a liar because he said that	Why do you badmouth Alec ? He is the best of the brothers by far . I do also hate Bush too , he is shi * for a president . is he not ? Alec baldwin is by far the best actor on the face of the earth . Why do you not do this on the Alec Baldwin Page ? ? ? Why are we not talking about The Last Shot ? I saw a clip for it , it made me cry . Best Actors in the World In my opinion 1Alec Baldwin 2Robert De Niro 3Jim Carrey
63404170	6589255	Niagara Falls NY or Canada ?	As growing up there all of my life , I'm super psyched about this , but I think it will be in NF / CA , as my friend says : " No one wants to see plywood alley . " Hahahaha , true , but none the less , there are very pretty places in NF / NY . I can't wait ! ! ! ! : I " Wii Would Like to Play with you . "
38105502	6589255	Re : why was it released straight to video in the U . S . ?	You get more mone for D-T-V movies . " Porque usted tiene gusto de él caliente " - Kinky rizado de México
63273303	6589255	Re : Metroid Prime 3	I didn't like the fact that the metroids never got the spot in this game , and I can't wait for MP3 , I'm just waiting for it to come out and the Wiis to come back ! ! ! ! ! : ) I liked MF , but I got bored with it after the billionth time I beat it . : ( " Wii Would Like to Play with you . "
23895168	6589255	Re : Alec Baldwin is a liar because he said that	By the way . Lots of people " say till death do us part " Tons say it ! But do they stay like that ? NO ! There are tons of actors who say that , yet you pick Alec Baldwin for some reason ? Billy Bob Thornton had 5 wives ! Robert De Niro Jr . has had two , Jim Carrey has had two also . NO DIFFERENCE ! ! well Alec Baldwin has had one . Best Actors in the World In my opinion 1Alec Baldwin 2Robert De Niro 3Jim Carrey
23690304	6589255	Re : This is the WORST MOVIE EVER	What can I say ? It's crap . . . jus . . just crap . A wast of Five Bucks ! It's not even a good dael for 1penny ! I can't even fall a sleep when I watch it ! It's that Bad ! Best Actors in the World In my opinion 1Alec Baldwin 2Robert De Niro 3Jim Carrey
23725442	6589255	Re : Sequel	If Alec Baldwin is in it , I mean hey , why not ? Best Actors in the World In my opinion 1Alec Baldwin 2Robert De Niro 3Jim Carrey
60716813	6589255	Re : my grandfather was friends with the real Bugsy	That's cool ! 11 . 10 . 06 = Best SNL Ever
59753484	6589255	what happenemd to the movie ?	the above 11 . 10 . 06 = Best SNL Ever
63593264	6589255	Karaoke	( Is that spelled right ? ) I was on a cruise , and I did some karaoke , and I happen to see Do Ya ' Think I'm Sexy ? , so I did it for karaoke , and I had lots of groupies , sweet , I did awesome , I think , because everybody was cheering and yelling my name , but anyway , I love karaoke ! ( Relevant fact : I'm a teenage guy ) " Wii Would Like to Play with you . "
30682791	6589255	This is the worst movie ever , or I have been lied too !	Wow ! what a bad movie ! Eckle DailyNR Rules !
30683169	6589255	This , how to guide to be a bad movie .	I was watching this movie one day and , wow ! How to guide to be a bad movie ! 1 . Bad actors 2 . He marride his cus 3 . Bad sound track 4 . Relly , who has herd of the ( so called ) stars of this bad movie now ? 5 . I lost five brain cells ! ! ! ! ! ! And thats how ! ! ! ! ! Eckle DailyNR Rules !
145278917	601355	Re : Does anybody else think he's attractive ?	by Mythos I think Lance Henriksen is one of the sexiest men alive . His face and voice are very distinctive and I can watch / listen for hours . " Profile for Murder " certainly turns me on . . . . At age 69 now he is still fit and trim Mythos
135238691	601355	Re : Is this a B-class ?	Lance Henriksen is a great actor , probably the best character actor of our time . What I've always admired about him is that he WORKS - - whether it's an alimony movie or something better . Have you seen " The Garden " or " Bone Dry " ? Bone Dry is excellent and the commentary by Lance & the director is very funny . I only wish some director would see Lance's extensive talent and pick up on it . Just a wish . . . . . sigh . . . dark*street2
77575837	601355	Re : I worked on this movie . . .	It's really cool to hear from someone who was ' there ' . Well , I gotta admit I like Lance Henriksen in anything he does and I've heard he is great fun on the set . Do you agree ? Not every movie is going to be a block-buster ( in fact , most aren't ) but when I watch the credits I'm astonished by the sheer numbers who get a paycheck in the movie industry . ( probably our largest employer ) ; > ) I wonder why the DVD of this sci-fi flic can't be found - - at least I can't find it . I've seen Lance in just about every movie he's ever made , and I've NEVER seen " Assistant to Mr . Henriksen " . I think he would view this as pretentious & a waste of $$ . Did you get the same impression ? mythos-4
159560335	601355	Re : Does anybody else think he's attractive ?	To me , he's the COOLEST GUY EVER ! ! ! His voice , eyes and rugged good looks makes him very sexy , easy on the eyes . I like a face with character reflecting a wide and rich life-experience and Lance fits that niche completely . Mythos*64
44560753	10736255	Re : The movie is cut off at the end	I've made a request that my library gets it ! Hopefully they do !
43991196	10736255	I Loved Rodney !	My favourite character was Alex Rodney , played by Tony Curran . I am embarassed to say , I let a few tears escape when my beloved Alex died from the fatal shot ! Okay , am I sounding too obsessed ? : D : D Anyway . . . is anyone obsessed with Rodney as I am ? And I am even more embarassed when I tell you that I am actually writing a FanFiction for it , and in my fic Rodney lives and has a fiance named Sadie ( my name ) ! ! hehe . . . A teenage girl's mind does many things ! The Flight of the Phoenix II - Frank's gone and done it . . . he's crashed another plane ! http www fanfiction net s 2949386 1 Please R & R !
43989745	10736255	Re : The movie is cut off at the end	I did think it was slightly " chopped " off . Yes , there is the end credits with the pictures , but that is after they've gone home and done what they needed to do . What about when they landed ? What about when Americon ( or whatever the oil company is ) hears about it , and comes up with an excuse for not mounting a search ? What about when people find out about the dead ( - cries - I loved Rodney ! ! TONY CURRAN ! ) ? But , I guess I do that to all of the movies ! I haven't seen the original , nor have I read the book . . . are they any good ? Are they worth seeking out to purchase ? . . . thanks ! My FOTP FanFic http www fanfiction net s 2949386 1 Please R & R !
44559896	10736255	Re : Would'nt they get sunburned from working in the sun ?	: P . Yeah , you don't quite notice it . But , when it's the scene where James changes Sammi's song , Liddle's face is not that great . Rodney's shoulders are a bit bad before he gets shot , but that's it , nothing too huge . You'd think under the July Gobi sun that their skin would be peeling ! ( lucky for me I've never " burned " : P )
43991566	10736255	Re : tie-in to SNATCH	No , I didn't notice this . . . but ! I'd just like to say that the Irishman is actually a Scotsman ! Sorry - I just have an obsession with Tony Curran , the guy who plays him , and I had an impulse to correct the error ! hehe
44561455	10736255	Re : Best Line in Flight of the Phoenix ( 2004 )	Anything with Rodney is good ! I love Rady's speech after James says he can walk to Langhu . F-u-n-n-y . I also like when Rady's putting Phoenix on the side of their plane . - This isn't a favourite line , but my favourite scene is when James changes Sammi's soul song and AJ's dancing , et cetera . I always rewind to that one a bunch of times : P
163363623	8817755	best line : ' oprah says ' . . .	who else loved when shadow shepperd said oprah says that they will be less likely to kill you if you give them personal details . that was really funny . oprah does say that . i often refer to oprah in my life so i appreciated it !
122774992	8817755	Re : If you could pick a song for Anne or Wentworth . . . . . . . . .	prior to them getting back together i think dreaming with a broken heart my john mayer is perfect ! When you're dreaming with a broken heart The waking up is the hardest part You roll outta bed and down on your knees And for the moment you can hardly breathe Wondering was she really here ? Is she standing in my room ? No she's not , ' cause she's gone , gone , gone , gone , gone . . . . When you're dreaming with a broken heart The giving up is the hardest part She takes you in with her crying eyes Then all at once you have to say goodbye Wondering could you stay my love ? Will you wake up by my side ? No she can't , ' cause she's gone , gone , gone , gone , gone . . . . Now do i have to fall asleep with roses in my hands Do i have to fall asleep with roses in my hands ? Do i have to fall asleep with roses in my hands ? Do i have to fall asleep with roses in my , roses in my hands ? Would you get them if i did ? No you won't , ' cause you're gone , gone , gone , gone , gone . . . . When you're dreaming with a broken heart The waking up is the hardest part
152457435	8817755	Re : Jeff + Jordan on next Amazing Race ?	I AM SO EXCITED ! ! ! ! ! best news of the week ! ! ! ! and to the morons who do not understnad why they get to avoid the audition process , its because they have already passed cbs's screening AND have a huge fan base , so many people are going to watch just because they are on , like me , woooooo ! ! too bad there arent live feeds on the amazing race
148036161	8817755	Re : Premiere Episode Discussion * spoilers here *	ya what is up with the coffee guys ! ! ! must be another therapist ? but why do that ? i hope they dont go too crazy , i love the show as is ! and to the person who asked , im a torontonian
59590155	8817755	most touching moment	i would say one of the most touching moments ive seen in a movie ever would be when tommy is in prison and starts crying at the scrapbook of pictures with him mom . . . it makes me cry everytime .
161914555	8817755	Re : Most hated BL contestants	vicki forsure . . . . and tara is my favourite contestant ever , she was beyond awesome !
162205591	8817755	Re : Does anyone actually agree with Larry sometimes ?	Larry is almost always right . Its just not socially appropriate to act the way he does , and call people out the way he does . The show wouldnt be funny if he wasnt doing what people are thinking .
158972838	8817755	Why the Marriage Ref is a good show	I saw the oprah episode where seinfeld as promoting the show , and all I could think is this show is stupid . I thought the center of the show was the marriage problems , and that they were all over the top / stupid / and would get old very quick . But I gave the episode a try last night and I realized , the show does not know its strength . The best part of the show is the interactions between the celebrities . I love Larry David . It was incredible to just listen to him make fun of the wackjobs who submitted tape ! When else do you see Larry David and Madonna interacting ? its hilarious . I used to watch reruns of the gameshow matchgame on gameshow network and I think that like matchgame , this show is all about seeing celebrities together . i think this show would serve better as a game show esq show where celebrities loved to come on , and make fun and argue together . I think they should advertize to the TMZ audience and I think it should be all about which celebs are coming on this week . Some celebs should be regulars , I would love it if Larry David came back a lot . Not to mention Ricky Gervais , how amazing to see the three of them interact . that was the best part of the show . I laughed so much . So dont watch the show for the marriage drama , look at those clips as pure ridiculousness and just enjoy listening to the panel . Its awesome when you arent taking the marriage problems seriously . Anyone agree ?
161854626	8817755	no from this moment on ? ? ? ? ?	ARE YOU KIDDING ME ! ! ! i waited all episode for it , i thought for sure siobahn was going to do it at the end and then she sang that bad song , if she was going to sing a fun one why not man i feel like a woman or dont impress me much ! ahhh sooo pissed from this moment on is too good to pass up !
163560011	8817755	LOST jimmy kiimmel alt ending , what show is it ?	the one that it all ended up being a dream ? the old guy was in the bed ? what show is that making fun of ?
165512431	8817755	kent = benji 2 . 0	im really scared that kent will be this seasons benji . someone who has a lot of cheesey personality and develops a huge fan base and wins over more deserving contestants ( travis / alison / natalie ) . lets be clear , kent hasnt been one of the top dancers so far , both his dances were mediocore . instead all we get is this cute ' im a hick ' stuff . please vote for dancing not cheese ! !
151318409	8817755	Re : Season 2 episode 8	ya erica and ethan are done . . . . in her voiceover in the end when she said , " stop believing in fairytales " she was talking about the fairytale of marrying your best friend after years of not being together . . . that isnt there story , they arent meant to be together . . . and sex isnt shallow . . . if theres chemistry between two people they will have good sex , if the sex is bad it isnt some completely independant thing . . . it has to do with the relationship . . . and it was just weird the always candles and pedals and cheesey stuff . . . turn off
159545934	8817755	Re : I wasn't loving Larry David	larry david was the best part of the show . . . i hope he comes on again !
122431400	8817755	spoiler about griffin	he doesnt die right ? theres a character summary on imdb that says he does and that he has triplets with his wife stephanie and then dies of a fever . . . it sounds fake i just want to make sure
163173482	8817755	Re : Are people glad that Mary is not a permanent judge in season 7 ?	I AM SO HAPPY ! ! ! she is the worst part of the show ! i have to mute her ! ! ! she is beyond obnoxious ! ! !
140371501	8817755	Re : Are there any shows out there similar to Felicity ? Please help .	well another really good WB show ( or atleast in the first few seasons ) is gilmore girls , id try that or gossip girl if you havent watched that already . also , freaks and geeks , it doesnt have the dramatics of a WB show but its absolutely incredible , i highly recommend it . also , watch greys anatomy if you havent already , the cast is older but its got all the great drama and love triangles of those shows !
163896698	8817755	Re : Um , Why Does Charlotte Have a Nanny ?	that has absolutely nothing to do with what people are typing about but thank you for illustrating exactly what this thread is really about . there is obviously nothing wrong with charlotte having a nanny as long as she is still present . the problem people have with it is that they resent people who have more money than them .
148013935	8817755	Re : New Season ! ! ! !	i had no idea and was watching wheel of fortune and saw the commercial ! horrible advertizing but best news all day ! i am so excited1
77646693	8817755	Re : Tommy's problem	ya i think it was a great portrayal . . and spoilers , if youve seen the evening star , which is a sequal to terms , its shows tommy in jail and as a bad kid and its all because i think he regrets the way he treated him mom and is just so screwed up because of it . then aurora gives him a scrapbook of pictures of him and his mom and he cries , it is an amazing scene .
162558353	8817755	Re : Does Danielle have a mustache ?	danielles were the worst , her underarms were revolting . . . and her mustache is strange too . . . and her uniboob is gross as well . . .
165512262	8817755	the reason no one likes the girls is bc alison is 10x better	how can you like any of these girls when alison is dancing ? she is just miles ahead of everybody ! i look forward to each week to see alison dance again
162380469	8817755	i once had to stop eating meat for 6 months	so in the episode where the politician asks carrie to pee on him , after samantha says she accidentally peed on a guy once , charlotte says , i once had to stop eating meat for 6 months . i dont get the joke ? does that have anything to do with peeing ? or was it just her trying to change the subject ? sorry if it is obvious , but can someone explain ?
163970550	8817755	Re : Um , Why Does Charlotte Have a Nanny ?	okay , so person who made the argument about flipping the gender roles here is my response . if there was a stay at home dad with 2 kids under three and he had someone help out I would not say that he is a dead beat dad ? your argument is flawed because of your bias towards what men do in the home , you are flipping the genders but not flipping the role those genders play . either way , it sounds like to me you are all judging this situation from a perspective of never having a nanny . isnt it convienient to deem this process you cant afford as bad ? of course it is possible for moms to be absent and have a nanny do everything but it is also possible for moms who dont have nannies to be absent too . the nanny isnt the issue , the parenting is . if someone wants to be a good mother , it can only help to have a nanny be there .
159545709	8817755	Re : Thank god those Real World / Big Brother kids are gone !	I loved them on big brother and the amazing race . They are so funny ! how could you not laugh at jeff and jordan ? they are far more entertaining than the other teams .
165121506	8817755	' never fail to undervalue ' harry potter	Sorry if this is a stupid question but I cant wrap my head around it . In harry potter and the half blood prince , dumbledore tells harry he is kind like his mother , a trait that people ' never fail to undervalue ' . what does that mean ? that people always value kindness , or that people always undervalue kindness ? I say the latter my sister says the former but I'm not sure .
160193430	8817755	Re : how do we recamend some one for show	Learn how to spell , you might get more replies if people can understand what you are typing . ' recamend ' really ? ! ? ! ? ! ? ! ' qwestshun ' - are you typing wrong on purpose or did you drop out of school in the second grade ?
123038476	8817755	who else thinks s+s is a tragedy	everytime i read it i think the same thing , marianne belongs with willoughby and edward is a loser . first of all , brandon is just old , boring and never got over his first love . thats the only reason he likes marianne because he reminds her of eliza . as well , there is no way marianne loves him , come on . marianne , arguably the most emotional character in all the jane austen novels says ONE positive thing about him ; in time she loved him as much as willoughby . all the passion in the novel took place with willoughby and marianne and i wish they ended up together . second , edward and that lucy steele business . just so unattractive . and then that whole loop jane austen had to write in , the whole robert taking over . just dumb . i think jane austen felt obligated to give her characters " happy " endings so she pretended with brandon and marianne as well as edward and elinor . but i think she secretely wanted this book to be ironically depressing . the emotional one settles for something reasonable and the reasonable one settles for something emotional . what a sad book .
164810464	8817755	Re : Why don't people understand this ?	What the hell is Starbuck ? My take was , everyone has a destiny . Kara died before she completed hers , but like she says in the finale , nothing you can do can stop you from your fate . So she was an angel , or whatever , until her destiny was completed at which point seh moved on . You are right that we dont have a clear definitive answer but I think we have enough to be satisfied here . Would an entire fleet of people really give up their technology ? who is to say that some people did not complain or were upset ? all we know is that the resistance wasnt that strong . I dont see why it is incomprehensible that after years of living through that torture , that the people on the whole would accept this and desire a change . How long would an advanced race of humans survive on a primitive planet with no technology or experience in such an environment ? If hera was the ' eve ' then maybe all the other humans were not able to sustain themselves . only this crossbreed was able to . given what we know about hera as a 2 year old , it seems possible to me that she was able to survive the elements . Why did Adama have to leave Lee and the others for good ? who said he had to ? he decided to , you dont have to like that decision , but that isnt an unanswered question of the series . I thought the same thing , alone time may be nice for a week , but wouldnt you go crazy after a while , wouldnt he rather be with his son ? but that doesnt mean its impossible that he would rather just do what he did . Why did Anders have to die ? well unless they were going to bring technology onto the new earth , how would sam survive ? Should we just forget how badly Tyrol treated Cally ? who said we are supposed to forget that ? just because he was wrong to cally once , doesnt mean he can never do the right thing and kill the person who killed her . and i dont like the blaming him for unconsciously beating her . he was a jerk , but not a physical abuser in my opinion . How is Hera " mitochondrial Eve " ? earlier you say how can the humans survive , and here you say they had to have . maybe only hera's advanced combination of dna was what was able to successfully reproduce over the 150 , 000 years . Isn't it an amazing coincidence that not only human life , but animal life as well , evolved exactly the same way on different planets light-years apart ? well how did they speak english too right ? if the end shows us our society , the english language definately wasnt around 150 , 000 years ago . . . here is where for practical purposes of a tv show some questionable things have to happen , and if that isnt good enough then this goes to the god answer . god guides evolution , makes it to make humans like us now . Wasn't Earth 1 supposed to be our planet because the constellations from Kobol matched up to ours ? " Again , how is it possible that in the entirety of the universe there are two galaxies that have the same exact planet structure and star formations ? " not likely at all , but that isnt impossible . Did that opera house vision really just mean that Baltar / Caprica had to carry Hera five feet ? well hera is the reason the human race survived , and those visions are what made those people know keeping her around was so important . so the visions were that they would know keeping her was extremely important Why did Cavil kill himself ? when he realized he lost he chose to end it his own way . like a machine would do . What was the deal with Daniel ? the deal wasnt that important , but we still learned some things from him . like how its important to have imperfections , and that cavil had major issues with helen because of him . Did all the evil Cylons die in the nuclear blast ? well if they did they were around the new earth 150 , 000 years later so who cares . In whose mind were " Head " Six and Baltar supposed to be existing in during the coda ? I interpreted it as us seeing the angels , why do angels have to exist only to baltar and 6 and not independently . Were the Cylons right about the One God thing all along ? I never thought we were supposed to get an answer to this . . . Was this entire series really about teaching us that robots are dangerous ? That is only one of many things I got out of the series . For me , the biggest message was it has happened before and it will happen again but maybe this time it wont . . . I just finished the series about 2 hours ago and I dont know what this official backstory you talk about is so if anything I said is obviously wrong I am sorry . This is just my fresh interpretation . Maybe because LOST had absolutley no answers I feel this series did a great job of ending the series . none of these questions seem to be deal breakers like WTF is the light ! !
162713538	8817755	BSG question ! quick please !	i rented the first three dvds , but the first one is the miniseries , should i watch the miniseries ? or just start at the first disc
160970911	8817755	what is the point of having idina menzel if she doesnt sing ?	i just dont get it ? i dont even care if she is going to sing in a later episode , why have her in this episode , why pay her that money if she isnt going to sing ? i dont want to see her act , i dont want to see her kissing , i want to hear her singing ! that is what she is good for ! like wtf ? i waited all episode to hear her sing and nothing
165196939	8817755	Re : So , I cried eight times .	i cried for the last half hour straight . i cried so much . when andy played with them one last time i couldnt take it ! ! ! the toys must have been so happy ! what a great movie !
122954507	8817755	Re : spoiler about griffin	okay ! wow ! i love how on imdb you always run into some weirdos . . . thanks for clearing it up for me ! but really deannie , i would almost appriciate it if you were trying to be funny but making that the character summary because you want to show off your writing is just plain strange ! !
165248279	8817755	how many 20 year olds went to see this ? ?	I rememeber seeing the original when i was 8 ! these movies are so good ! I love pixar in general , but i was wondering how many people who loved it when they were the original audience went to see it again without and kids . . . I went to the 9 45 showing last night and there were very few kids . . . it seems like this movie gathers every age group , either the young kids , the parents of young kids , or those in between who loved it when they were young
161854736	8817755	Re : Casey had the best performance . . by far	it was incredible , that could be on the radio now and be a huge hit !
